,0,1,2,3,4,5
0,Timestamp,Offset,Ch1 reading,Ch2 reading,AFG frequency,AFG amplitude
1024,3713353480.92,1.2,1.13,2.5,DC,DC
1025,3713353483.43,1.2,1.131,2.5,DC,DC
1026,3713353485.95,1.2,1.131,2.5,DC,DC
1027,3713353488.47,1.2,1.13,2.5,DC,DC
1028,3713353490.98,1.2,1.13,2.5,DC,DC
1029,3713353493.5,1.2,1.131,2.5,DC,DC
1030,3713353496.03,1.2,1.13,2.5,DC,DC
1031,3713353498.55,1.2,1.13,2.5,DC,DC
1032,3713353501.06,1.2,1.13,2.5,DC,DC
1033,3713353503.57,1.2,1.13,2.5,DC,DC
1034,3713353506.1,1.2,1.13,2.5,DC,DC
1035,3713353508.61,1.2,1.131,2.5,DC,DC
1036,3713353511.13,1.2,1.131,2.5,DC,DC
1037,3713353513.65,1.2,1.131,2.5,DC,DC
1038,3713353516.18,1.2,1.13,2.5,DC,DC
1039,3713353518.71,1.2,1.13,2.5,DC,DC
1040,3713353521.24,1.2,1.13,2.5,DC,DC
1041,3713353523.75,1.2,1.13,2.5,DC,DC
1042,3713353526.27,1.2,1.13,2.5,DC,DC
1043,3713353528.8,1.2,1.13,2.5,DC,DC
1044,3713353531.31,1.2,1.13,2.5,DC,DC
1045,3713353533.82,1.2,1.13,2.5,DC,DC
1046,3713353536.33,1.2,1.13,2.5,DC,DC
1047,3713353538.84,1.2,1.13,2.5,DC,DC
1048,3713353541.35,1.2,1.13,2.5,DC,DC
1049,3713353543.87,1.2,1.13,2.5,DC,DC
1050,3713353546.38,1.2,1.13,2.5,DC,DC
1051,3713353548.89,1.2,1.13,2.5,DC,DC
1052,3713353551.42,1.2,1.13,2.5,DC,DC
1053,3713353553.92,1.2,1.13,2.5,DC,DC
1054,3713353556.45,1.2,1.13,2.5,DC,DC
1055,3713353558.97,1.2,1.13,2.5,DC,DC
1056,3713353561.48,1.2,1.13,2.5,DC,DC
1057,3713353564.01,1.2,1.13,2.5,DC,DC
1058,3713353566.53,1.2,1.13,2.5,DC,DC
1059,3713353569.05,1.2,1.129,2.5,DC,DC
1060,3713353571.56,1.2,1.118,2.5,DC,DC
1061,3713353574.09,1.2,1.118,2.5,DC,DC
1062,3713353576.61,1.2,1.119,2.5,DC,DC
1063,3713353579.13,1.2,1.119,2.5,DC,DC
1064,3713353581.65,1.2,1.12,2.5,DC,DC
1065,3713353584.16,1.2,1.12,2.5,DC,DC
1066,3713353586.68,1.2,1.12,2.5,DC,DC
1067,3713353589.19,1.2,1.12,2.5,DC,DC
1068,3713353591.7,1.2,1.12,2.5,DC,DC
1069,3713353594.22,1.2,1.12,2.5,DC,DC
1070,3713353596.76,1.2,1.12,2.5,DC,DC
1071,3713353599.3,1.2,1.12,2.5,DC,DC
1072,3713353601.81,1.2,1.12,2.5,DC,DC
1073,3713353604.32,1.2,1.12,2.5,DC,DC
1074,3713353606.83,1.2,1.12,2.5,DC,DC
1075,3713353609.35,1.2,1.12,2.5,DC,DC
1076,3713353611.87,1.2,1.12,2.5,DC,DC
1077,3713353614.38,1.2,1.12,2.5,DC,DC
1078,3713353616.89,1.2,1.12,2.5,DC,DC
1079,3713353619.41,1.2,1.12,2.5,DC,DC
1080,3713353621.92,1.2,1.12,2.5,DC,DC
1081,3713353624.44,1.2,1.12,2.5,DC,DC
1082,3713353626.96,1.2,1.12,2.5,DC,DC
1083,3713353629.49,1.2,1.12,2.5,DC,DC
1084,3713353632.0,1.2,1.12,2.5,DC,DC
1085,3713353634.53,1.2,1.12,2.5,DC,DC
1086,3713353637.06,1.2,1.12,2.5,DC,DC
1087,3713353639.58,1.2,1.12,2.5,DC,DC
1088,3713353642.1,1.2,1.12,2.5,DC,DC
1089,3713353644.61,1.2,1.12,2.5,DC,DC
1090,3713353647.13,1.2,1.12,2.5,DC,DC
1091,3713353649.65,1.2,1.12,2.5,DC,DC
1092,3713353652.17,1.2,1.12,2.5,DC,DC
1093,3713353654.7,1.2,1.12,2.5,DC,DC
1094,3713353657.21,1.2,1.12,2.5,DC,DC
1095,3713353659.72,1.2,1.12,2.5,DC,DC
1096,3713353662.25,1.2,1.12,2.5,DC,DC
1097,3713353664.77,1.2,1.121,2.5,DC,DC
1098,3713353667.29,1.2,1.121,2.5,DC,DC
1099,3713353669.82,1.2,1.121,2.5,DC,DC
1100,3713353672.32,1.2,1.121,2.5,DC,DC
1101,3713353674.83,1.2,1.121,2.5,DC,DC
1102,3713353677.36,1.2,1.121,2.5,DC,DC
1103,3713353679.87,1.2,1.121,2.5,DC,DC
1104,3713353682.38,1.2,1.121,2.5,DC,DC
1105,3713353684.91,1.2,1.121,2.5,DC,DC
1106,3713353687.43,1.2,1.121,2.5,DC,DC
1107,3713353689.94,1.2,1.121,2.5,DC,DC
1108,3713353692.45,1.2,1.121,2.5,DC,DC
1109,3713353694.97,1.2,1.121,2.5,DC,DC
1110,3713353697.51,1.2,1.122,2.5,DC,DC
1111,3713353700.02,1.2,1.122,2.5,DC,DC
1112,3713353702.53,1.2,1.122,2.5,DC,DC
1113,3713353705.05,1.2,1.122,2.5,DC,DC
1114,3713353707.56,1.2,1.122,2.5,DC,DC
1115,3713353710.08,1.2,1.122,2.5,DC,DC
1116,3713353712.59,1.2,1.122,2.5,DC,DC
1117,3713353715.12,1.2,1.122,2.5,DC,DC
1118,3713353717.62,1.2,1.122,2.5,DC,DC
1119,3713353720.13,1.2,1.122,2.5,DC,DC
1120,3713353722.65,1.2,1.123,2.5,DC,DC
1121,3713353725.17,1.2,1.123,2.5,DC,DC
1122,3713353727.69,1.2,1.122,2.5,DC,DC
1123,3713353730.21,1.2,1.122,2.5,DC,DC
1124,3713353732.73,1.2,1.122,2.5,DC,DC
1125,3713353735.25,1.2,1.122,2.5,DC,DC
1126,3713353737.75,1.2,1.123,2.5,DC,DC
1127,3713353740.27,1.2,1.123,2.5,DC,DC
1128,3713353742.78,1.2,1.123,2.5,DC,DC
1129,3713353745.3,1.2,1.122,2.5,DC,DC
1130,3713353747.82,1.2,1.122,2.5,DC,DC
1131,3713353750.34,1.2,1.122,2.5,DC,DC
1132,3713353752.87,1.2,1.122,2.5,DC,DC
1133,3713353755.38,1.2,1.122,2.5,DC,DC
1134,3713353757.89,1.2,1.122,2.5,DC,DC
1135,3713353760.39,1.2,1.122,2.5,DC,DC
1136,3713353762.91,1.2,1.122,2.5,DC,DC
1137,3713353765.43,1.2,1.122,2.5,DC,DC
1138,3713353767.95,1.2,1.122,2.5,DC,DC
1139,3713353770.48,1.2,1.122,2.5,DC,DC
1140,3713353772.99,1.2,1.122,2.5,DC,DC
1141,3713353775.51,1.2,1.122,2.5,DC,DC
1142,3713353778.02,1.2,1.122,2.5,DC,DC
1143,3713353780.53,1.2,1.122,2.5,DC,DC
1144,3713353783.04,1.2,1.121,2.5,DC,DC
1145,3713353785.56,1.2,1.121,2.5,DC,DC
1146,3713353788.07,1.2,1.121,2.5,DC,DC
1147,3713353790.6,1.2,1.121,2.5,DC,DC
1148,3713353793.1,1.2,1.121,2.5,DC,DC
1149,3713353795.61,1.2,1.121,2.5,DC,DC
1150,3713353798.12,1.2,1.121,2.5,DC,DC
1151,3713353800.64,1.2,1.121,2.5,DC,DC
1152,3713353803.15,1.2,1.121,2.5,DC,DC
1153,3713353805.67,1.2,1.121,2.5,DC,DC
1154,3713353808.17,1.2,1.121,2.5,DC,DC
1155,3713353810.69,1.2,1.121,2.5,DC,DC
1156,3713353813.2,1.2,1.121,2.5,DC,DC
1157,3713353815.73,1.2,1.121,2.5,DC,DC
1158,3713353818.24,1.2,1.121,2.5,DC,DC
1159,3713353820.75,1.2,1.121,2.5,DC,DC
1160,3713353823.27,1.2,1.121,2.5,DC,DC
1161,3713353825.79,1.2,1.121,2.5,DC,DC
1162,3713353828.31,1.2,1.121,2.5,DC,DC
1163,3713353830.82,1.2,1.121,2.5,DC,DC
1164,3713353833.34,1.2,1.121,2.5,DC,DC
1165,3713353835.86,1.2,1.121,2.5,DC,DC
1166,3713353838.38,1.2,1.121,2.5,DC,DC
1167,3713353840.9,1.2,1.121,2.5,DC,DC
1168,3713353843.41,1.2,1.121,2.5,DC,DC
1169,3713353845.93,1.2,1.121,2.5,DC,DC
1170,3713353848.46,1.2,1.121,2.5,DC,DC
1171,3713353850.98,1.2,1.121,2.5,DC,DC
1172,3713353853.5,1.2,1.121,2.5,DC,DC
1173,3713353856.02,1.2,1.121,2.5,DC,DC
1174,3713353858.54,1.2,1.121,2.5,DC,DC
1175,3713353861.07,1.2,1.121,2.5,DC,DC
1176,3713353863.58,1.2,1.121,2.5,DC,DC
1177,3713353866.12,1.2,1.121,2.5,DC,DC
1178,3713353868.64,1.2,1.121,2.5,DC,DC
1179,3713353871.15,1.2,1.121,2.5,DC,DC
1180,3713353873.66,1.2,1.122,2.5,DC,DC
1181,3713353876.17,1.2,1.122,2.5,DC,DC
1182,3713353878.68,1.2,1.122,2.5,DC,DC
1183,3713353881.2,1.2,1.122,2.5,DC,DC
1184,3713353883.72,1.2,1.122,2.5,DC,DC
1185,3713353886.23,1.2,1.121,2.5,DC,DC
1186,3713353888.75,1.2,1.122,2.5,DC,DC
1187,3713353891.27,1.2,1.122,2.5,DC,DC
1188,3713353893.78,1.2,1.121,2.5,DC,DC
1189,3713353896.3,1.2,1.121,2.5,DC,DC
1190,3713353898.82,1.2,1.122,2.5,DC,DC
1191,3713353901.33,1.2,1.122,2.5,DC,DC
1192,3713353903.84,1.2,1.122,2.5,DC,DC
1193,3713353906.37,1.2,1.122,2.5,DC,DC
1194,3713353908.88,1.2,1.122,2.5,DC,DC
1195,3713353911.39,1.2,1.122,2.5,DC,DC
1196,3713353913.9,1.2,1.121,2.5,DC,DC
1197,3713353916.43,1.2,1.122,2.5,DC,DC
1198,3713353918.95,1.2,1.122,2.5,DC,DC
1199,3713353921.48,1.2,1.121,2.5,DC,DC
1200,3713353923.99,1.2,1.121,2.5,DC,DC
1201,3713353926.5,1.2,1.121,2.5,DC,DC
1202,3713353929.01,1.2,1.121,2.5,DC,DC
1203,3713353931.52,1.2,1.121,2.5,DC,DC
1204,3713353934.03,1.2,1.121,2.5,DC,DC
1205,3713353936.55,1.2,1.121,2.5,DC,DC
1206,3713353939.06,1.2,1.121,2.5,DC,DC
1207,3713353941.58,1.2,1.121,2.5,DC,DC
1208,3713353944.09,1.2,1.122,2.5,DC,DC
1209,3713353946.6,1.2,1.122,2.5,DC,DC
1210,3713353949.12,1.2,1.122,2.5,DC,DC
1211,3713353951.63,1.2,1.122,2.5,DC,DC
1212,3713353954.14,1.2,1.122,2.5,DC,DC
1213,3713353956.65,1.2,1.122,2.5,DC,DC
1214,3713353959.17,1.2,1.122,2.5,DC,DC
1215,3713353961.67,1.2,1.122,2.5,DC,DC
1216,3713353964.19,1.2,1.122,2.5,DC,DC
1217,3713353966.72,1.2,1.122,2.5,DC,DC
1218,3713353969.23,1.2,1.122,2.5,DC,DC
1219,3713353971.75,1.2,1.122,2.5,DC,DC
1220,3713353974.25,1.2,1.117,2.5,DC,DC
1221,3713353976.76,1.2,1.112,2.5,DC,DC
1222,3713353979.26,1.2,1.11,2.5,DC,DC
1223,3713353981.77,1.2,1.11,2.5,DC,DC
1224,3713353984.29,1.2,1.11,2.5,DC,DC
1225,3713353986.81,1.2,1.11,2.5,DC,DC
1226,3713353989.33,1.2,1.11,2.5,DC,DC
1227,3713353991.83,1.2,1.11,2.5,DC,DC
1228,3713353994.35,1.2,1.11,2.5,DC,DC
1229,3713353996.87,1.2,1.11,2.5,DC,DC
1230,3713353999.4,1.2,1.11,2.5,DC,DC
1231,3713354001.92,1.2,1.11,2.5,DC,DC
1232,3713354004.44,1.2,1.11,2.5,DC,DC
1233,3713354006.96,1.2,1.11,2.5,DC,DC
1234,3713354009.48,1.2,1.11,2.5,DC,DC
1235,3713354011.99,1.2,1.11,2.5,DC,DC
1236,3713354014.5,1.2,1.11,2.5,DC,DC
1237,3713354017.0,1.2,1.11,2.5,DC,DC
1238,3713354019.52,1.2,1.11,2.5,DC,DC
1239,3713354022.04,1.2,1.11,2.5,DC,DC
1240,3713354024.55,1.2,1.109,2.5,DC,DC
1241,3713354027.07,1.2,1.109,2.5,DC,DC
1242,3713354029.6,1.2,1.109,2.5,DC,DC
1243,3713354032.1,1.2,1.109,2.5,DC,DC
1244,3713354034.61,1.2,1.109,2.5,DC,DC
1245,3713354037.14,1.2,1.109,2.5,DC,DC
1246,3713354039.66,1.2,1.109,2.5,DC,DC
1247,3713354042.17,1.2,1.109,2.5,DC,DC
1248,3713354044.7,1.2,1.109,2.5,DC,DC
1249,3713354047.2,1.2,1.109,2.5,DC,DC
1250,3713354049.72,1.2,1.109,2.499,DC,DC
1251,3713354052.24,1.2,1.11,2.5,DC,DC
1252,3713354054.75,1.2,1.109,2.499,DC,DC
1253,3713354057.26,1.2,1.109,2.499,DC,DC
1254,3713354059.79,1.2,1.109,2.5,DC,DC
1255,3713354062.31,1.2,1.109,2.5,DC,DC
1256,3713354064.83,1.2,1.109,2.5,DC,DC
1257,3713354067.33,1.2,1.11,2.5,DC,DC
1258,3713354069.85,1.2,1.109,2.5,DC,DC
1259,3713354072.35,1.2,1.109,2.5,DC,DC
1260,3713354074.86,1.2,1.109,2.5,DC,DC
1261,3713354077.36,1.2,1.109,2.5,DC,DC
1262,3713354079.88,1.2,1.109,2.5,DC,DC
1263,3713354082.39,1.2,1.109,2.5,DC,DC
1264,3713354084.9,1.2,1.109,2.5,DC,DC
1265,3713354087.41,1.2,1.109,2.499,DC,DC
1266,3713354089.94,1.2,1.109,2.5,DC,DC
1267,3713354092.46,1.2,1.109,2.5,DC,DC
1268,3713354094.98,1.2,1.109,2.499,DC,DC
1269,3713354097.49,1.2,1.109,2.5,DC,DC
1270,3713354100.01,1.2,1.109,2.5,DC,DC
1271,3713354102.52,1.2,1.11,2.5,DC,DC
1272,3713354105.03,1.2,1.11,2.5,DC,DC
1273,3713354107.54,1.2,1.11,2.5,DC,DC
1274,3713354110.06,1.2,1.11,2.5,DC,DC
1275,3713354112.58,1.2,1.11,2.5,DC,DC
1276,3713354115.09,1.2,1.11,2.5,DC,DC
1277,3713354117.6,1.2,1.11,2.5,DC,DC
1278,3713354120.11,1.2,1.11,2.5,DC,DC
1279,3713354122.64,1.2,1.11,2.5,DC,DC
1280,3713354125.16,1.2,1.109,2.5,DC,DC
1281,3713354127.69,1.2,1.11,2.5,DC,DC
1282,3713354130.2,1.2,1.109,2.5,DC,DC
1283,3713354132.71,1.2,1.109,2.5,DC,DC
1284,3713354135.23,1.2,1.109,2.5,DC,DC
1285,3713354137.74,1.2,1.109,2.5,DC,DC
1286,3713354140.25,1.2,1.109,2.5,DC,DC
1287,3713354142.76,1.2,1.109,2.5,DC,DC
1288,3713354145.28,1.2,1.109,2.5,DC,DC
1289,3713354147.8,1.2,1.11,2.5,DC,DC
1290,3713354150.33,1.2,1.11,2.499,DC,DC
1291,3713354152.84,1.2,1.11,2.499,DC,DC
1292,3713354155.36,1.2,1.11,2.499,DC,DC
1293,3713354157.89,1.2,1.11,2.5,DC,DC
1294,3713354160.41,1.2,1.11,2.5,DC,DC
1295,3713354162.93,1.2,1.11,2.5,DC,DC
1296,3713354165.46,1.2,1.11,2.5,DC,DC
1297,3713354167.97,1.2,1.11,2.5,DC,DC
1298,3713354170.49,1.2,1.109,2.5,DC,DC
1299,3713354173.0,1.2,1.109,2.5,DC,DC
1300,3713354175.51,1.2,1.109,2.5,DC,DC
1301,3713354178.02,1.2,1.109,2.5,DC,DC
1302,3713354180.53,1.2,1.109,2.5,DC,DC
1303,3713354183.06,1.2,1.109,2.5,DC,DC
1304,3713354185.56,1.2,1.109,2.5,DC,DC
1305,3713354188.08,1.2,1.109,2.5,DC,DC
1306,3713354190.58,1.2,1.109,2.5,DC,DC
1307,3713354193.11,1.2,1.109,2.5,DC,DC
1308,3713354195.62,1.2,1.109,2.5,DC,DC
1309,3713354198.14,1.2,1.109,2.499,DC,DC
1310,3713354200.65,1.2,1.109,2.5,DC,DC
1311,3713354203.17,1.2,1.109,2.5,DC,DC
1312,3713354205.69,1.2,1.109,2.5,DC,DC
1313,3713354208.2,1.2,1.109,2.5,DC,DC
1314,3713354210.71,1.2,1.109,2.5,DC,DC
1315,3713354213.23,1.2,1.109,2.5,DC,DC
1316,3713354215.73,1.2,1.109,2.499,DC,DC
1317,3713354218.26,1.2,1.109,2.5,DC,DC
1318,3713354220.76,1.2,1.109,2.5,DC,DC
1319,3713354223.27,1.2,1.109,2.5,DC,DC
1320,3713354225.78,1.2,1.109,2.5,DC,DC
1321,3713354228.31,1.2,1.109,2.5,DC,DC
1322,3713354230.84,1.2,1.11,2.5,DC,DC
1323,3713354233.37,1.2,1.11,2.499,DC,DC
1324,3713354235.89,1.2,1.109,2.5,DC,DC
1325,3713354238.42,1.2,1.109,2.499,DC,DC
1326,3713354240.93,1.2,1.109,2.5,DC,DC
1327,3713354243.47,1.2,1.109,2.499,DC,DC
1328,3713354246.0,1.2,1.109,2.5,DC,DC
1329,3713354248.52,1.2,1.109,2.499,DC,DC
1330,3713354251.04,1.2,1.109,2.499,DC,DC
1331,3713354253.57,1.2,1.109,2.5,DC,DC
1332,3713354256.08,1.2,1.108,2.5,DC,DC
1333,3713354258.58,1.2,1.109,2.5,DC,DC
1334,3713354261.1,1.2,1.108,2.5,DC,DC
1335,3713354263.61,1.2,1.108,2.5,DC,DC
1336,3713354266.12,1.2,1.108,2.5,DC,DC
1337,3713354268.63,1.2,1.108,2.5,DC,DC
1338,3713354271.16,1.2,1.108,2.499,DC,DC
1339,3713354273.68,1.2,1.108,2.5,DC,DC
1340,3713354276.21,1.2,1.108,2.499,DC,DC
1341,3713354278.72,1.2,1.108,2.499,DC,DC
1342,3713354281.26,1.2,1.109,2.5,DC,DC
1343,3713354283.77,1.2,1.109,2.5,DC,DC
1344,3713354286.29,1.2,1.109,2.5,DC,DC
1345,3713354288.8,1.2,1.108,2.5,DC,DC
1346,3713354291.33,1.2,1.108,2.5,DC,DC
1347,3713354293.85,1.2,1.109,2.5,DC,DC
1348,3713354296.37,1.2,1.109,2.5,DC,DC
1349,3713354298.89,1.2,1.109,2.5,DC,DC
1350,3713354301.41,1.2,1.109,2.499,DC,DC
1351,3713354303.93,1.2,1.109,2.5,DC,DC
1352,3713354306.45,1.2,1.109,2.5,DC,DC
1353,3713354308.97,1.2,1.109,2.5,DC,DC
1354,3713354311.5,1.2,1.109,2.5,DC,DC
1355,3713354314.02,1.2,1.109,2.5,DC,DC
1356,3713354316.54,1.2,1.109,2.5,DC,DC
1357,3713354319.07,1.2,1.109,2.5,DC,DC
1358,3713354321.58,1.2,1.109,2.5,DC,DC
1359,3713354324.1,1.2,1.109,2.5,DC,DC
1360,3713354326.61,1.2,1.109,2.5,DC,DC
1361,3713354329.14,1.2,1.109,2.5,DC,DC
1362,3713354331.67,1.2,1.109,2.5,DC,DC
1363,3713354334.19,1.2,1.108,2.5,DC,DC
1364,3713354336.72,1.2,1.108,2.5,DC,DC
1365,3713354339.24,1.2,1.108,2.5,DC,DC
1366,3713354341.76,1.2,1.109,2.5,DC,DC
1367,3713354344.26,1.2,1.109,2.5,DC,DC
1368,3713354346.79,1.2,1.109,2.5,DC,DC
1369,3713354349.3,1.2,1.109,2.5,DC,DC
1370,3713354351.83,1.2,1.109,2.499,DC,DC
1371,3713354354.33,1.2,1.109,2.5,DC,DC
1372,3713354356.87,1.2,1.109,2.5,DC,DC
1373,3713354359.39,1.2,1.109,2.5,DC,DC
1374,3713354361.9,1.2,1.109,2.5,DC,DC
1375,3713354364.42,1.2,1.108,2.5,DC,DC
1376,3713354366.93,1.2,1.109,2.5,DC,DC
1377,3713354369.44,1.2,1.109,2.5,DC,DC
1378,3713354371.95,1.2,1.109,2.5,DC,DC
1379,3713354374.47,1.2,1.109,2.5,DC,DC
1380,3713354376.99,1.2,1.109,2.5,DC,DC
1381,3713354379.51,1.2,1.109,2.5,DC,DC
1382,3713354382.02,1.2,1.109,2.5,DC,DC
1383,3713354384.53,1.2,1.108,2.5,DC,DC
1384,3713354387.05,1.2,1.108,2.5,DC,DC
1385,3713354389.56,1.2,1.108,2.5,DC,DC
1386,3713354392.07,1.2,1.108,2.5,DC,DC
1387,3713354394.57,1.2,1.108,2.5,DC,DC
1388,3713354397.1,1.2,1.108,2.5,DC,DC
1389,3713354399.64,1.2,1.108,2.5,DC,DC
1390,3713354402.15,1.2,1.108,2.5,DC,DC
1391,3713354404.68,1.2,1.108,2.5,DC,DC
1392,3713354407.2,1.2,1.108,2.5,DC,DC
1393,3713354409.71,1.2,1.108,2.5,DC,DC
1394,3713354412.23,1.2,1.108,2.5,DC,DC
1395,3713354414.75,1.2,1.108,2.5,DC,DC
1396,3713354417.28,1.2,1.108,2.5,DC,DC
1397,3713354419.81,1.2,1.108,2.5,DC,DC
1398,3713354422.33,1.2,1.108,2.5,DC,DC
1399,3713354424.85,1.2,1.108,2.5,DC,DC
1400,3713354427.36,1.2,1.108,2.5,DC,DC
1401,3713354429.88,1.2,1.108,2.5,DC,DC
1402,3713354432.39,1.2,1.108,2.5,DC,DC
1403,3713354434.92,1.2,1.108,2.5,DC,DC
1404,3713354437.45,1.2,1.107,2.5,DC,DC
1405,3713354439.95,1.2,1.107,2.5,DC,DC
1406,3713354442.48,1.2,1.107,2.5,DC,DC
1407,3713354444.99,1.2,1.107,2.5,DC,DC
1408,3713354447.5,1.2,1.107,2.5,DC,DC
1409,3713354450.02,1.2,1.107,2.5,DC,DC
1410,3713354452.53,1.2,1.107,2.5,DC,DC
1411,3713354455.04,1.2,1.107,2.5,DC,DC
1412,3713354457.56,1.2,1.107,2.5,DC,DC
1413,3713354460.08,1.2,1.107,2.5,DC,DC
1414,3713354462.6,1.2,1.107,2.5,DC,DC
1415,3713354465.12,1.2,1.107,2.5,DC,DC
1416,3713354467.62,1.2,1.108,2.5,DC,DC
1417,3713354470.15,1.2,1.108,2.5,DC,DC
1418,3713354472.66,1.2,1.107,2.5,DC,DC
1419,3713354475.17,1.2,1.107,2.5,DC,DC
1420,3713354477.69,1.2,1.107,2.5,DC,DC
1421,3713354480.21,1.2,1.107,2.5,DC,DC
1422,3713354482.73,1.2,1.107,2.5,DC,DC
1423,3713354485.24,1.2,1.107,2.5,DC,DC
1424,3713354487.75,1.2,1.107,2.5,DC,DC
1425,3713354490.28,1.2,1.107,2.5,DC,DC
1426,3713354492.81,1.2,1.107,2.5,DC,DC
1427,3713354495.32,1.2,1.108,2.5,DC,DC
1428,3713354497.84,1.2,1.108,2.5,DC,DC
1429,3713354500.35,1.2,1.108,2.5,DC,DC
1430,3713354502.87,1.2,1.108,2.5,DC,DC
1431,3713354505.39,1.2,1.108,2.5,DC,DC
1432,3713354507.91,1.2,1.108,2.5,DC,DC
1433,3713354510.45,1.2,1.108,2.5,DC,DC
1434,3713354512.97,1.2,1.108,2.5,DC,DC
1435,3713354515.48,1.2,1.108,2.5,DC,DC
1436,3713354517.99,1.2,1.108,2.5,DC,DC
1437,3713354520.5,1.2,1.108,2.5,DC,DC
1438,3713354523.01,1.2,1.108,2.5,DC,DC
1439,3713354525.54,1.2,1.108,2.5,DC,DC
1440,3713354528.05,1.2,1.108,2.5,DC,DC
1441,3713354530.56,1.2,1.108,2.5,DC,DC
1442,3713354533.08,1.2,1.108,2.5,DC,DC
1443,3713354535.6,1.2,1.109,2.5,DC,DC
1444,3713354538.11,1.2,1.109,2.5,DC,DC
1445,3713354540.63,1.2,1.109,2.5,DC,DC
1446,3713354543.14,1.2,1.109,2.5,DC,DC
1447,3713354545.68,1.2,1.109,2.5,DC,DC
1448,3713354548.18,1.2,1.109,2.5,DC,DC
1449,3713354550.71,1.2,1.109,2.5,DC,DC
1450,3713354553.21,1.2,1.109,2.5,DC,DC
1451,3713354555.73,1.2,1.109,2.5,DC,DC
1452,3713354558.24,1.2,1.109,2.5,DC,DC
1453,3713354560.75,1.2,1.109,2.5,DC,DC
1454,3713354563.26,1.2,1.109,2.5,DC,DC
1455,3713354565.79,1.2,1.109,2.5,DC,DC
1456,3713354568.31,1.2,1.108,2.5,DC,DC
1457,3713354570.83,1.2,1.108,2.499,DC,DC
1458,3713354573.34,1.2,1.108,2.5,DC,DC
1459,3713354575.87,1.2,1.108,2.5,DC,DC
1460,3713354578.39,1.2,1.108,2.5,DC,DC
1461,3713354580.9,1.2,1.108,2.5,DC,DC
1462,3713354583.42,1.2,1.108,2.5,DC,DC
1463,3713354585.93,1.2,1.108,2.5,DC,DC
1464,3713354588.45,1.2,1.108,2.499,DC,DC
1465,3713354590.96,1.2,1.108,2.499,DC,DC
1466,3713354593.47,1.2,1.108,2.5,DC,DC
1467,3713354595.99,1.2,1.108,2.5,DC,DC
1468,3713354598.51,1.2,1.108,2.499,DC,DC
1469,3713354601.03,1.2,1.108,2.499,DC,DC
1470,3713354603.54,1.2,1.109,2.5,DC,DC
1471,3713354606.06,1.2,1.109,2.5,DC,DC
1472,3713354608.57,1.2,1.108,2.5,DC,DC
1473,3713354611.09,1.2,1.108,2.499,DC,DC
1474,3713354613.61,1.2,1.108,2.5,DC,DC
1475,3713354616.14,1.2,1.108,2.499,DC,DC
1476,3713354618.66,1.2,1.108,2.499,DC,DC
1477,3713354621.2,1.2,1.108,2.5,DC,DC
1478,3713354623.71,1.2,1.108,2.5,DC,DC
1479,3713354626.22,1.2,1.108,2.5,DC,DC
1480,3713354628.74,1.2,1.108,2.5,DC,DC
1481,3713354631.25,1.2,1.108,2.5,DC,DC
1482,3713354633.77,1.2,1.108,2.499,DC,DC
1483,3713354636.28,1.2,1.108,2.499,DC,DC
1484,3713354638.79,1.2,1.107,2.499,DC,DC
1485,3713354641.32,1.2,1.107,2.5,DC,DC
1486,3713354643.83,1.2,1.108,2.5,DC,DC
1487,3713354646.35,1.2,1.108,2.5,DC,DC
1488,3713354648.88,1.2,1.107,2.499,DC,DC
1489,3713354651.42,1.2,1.108,2.499,DC,DC
1490,3713354653.94,1.2,1.108,2.499,DC,DC
1491,3713354656.46,1.2,1.108,2.499,DC,DC
1492,3713354658.97,1.2,1.108,2.499,DC,DC
1493,3713354661.49,1.2,1.108,2.499,DC,DC
1494,3713354664.0,1.2,1.108,2.5,DC,DC
1495,3713354666.52,1.2,1.108,2.499,DC,DC
1496,3713354669.03,1.2,1.108,2.5,DC,DC
1497,3713354671.55,1.2,1.108,2.5,DC,DC
1498,3713354674.06,1.2,1.108,2.499,DC,DC
1499,3713354676.57,1.2,1.107,2.5,DC,DC
1500,3713354679.08,1.2,1.107,2.5,DC,DC
1501,3713354681.59,1.2,1.108,2.5,DC,DC
1502,3713354684.12,1.2,1.108,2.499,DC,DC
1503,3713354686.64,1.2,1.108,2.5,DC,DC
1504,3713354689.16,1.2,1.108,2.5,DC,DC
1505,3713354691.67,1.2,1.108,2.5,DC,DC
1506,3713354694.19,1.2,1.108,2.5,DC,DC
1507,3713354696.7,1.2,1.108,2.5,DC,DC
1508,3713354699.2,1.2,1.108,2.5,DC,DC
1509,3713354701.71,1.2,1.108,2.499,DC,DC
1510,3713354704.22,1.2,1.108,2.5,DC,DC
1511,3713354706.73,1.2,1.108,2.5,DC,DC
1512,3713354709.25,1.2,1.108,2.5,DC,DC
1513,3713354711.75,1.2,1.108,2.499,DC,DC
1514,3713354714.27,1.2,1.109,2.5,DC,DC
1515,3713354716.8,1.2,1.109,2.499,DC,DC
1516,3713354719.31,1.2,1.109,2.499,DC,DC
1517,3713354721.83,1.2,1.109,2.5,DC,DC
1518,3713354724.35,1.2,1.109,2.499,DC,DC
1519,3713354726.87,1.2,1.109,2.499,DC,DC
1520,3713354729.4,1.2,1.109,2.499,DC,DC
1521,3713354731.92,1.2,1.109,2.499,DC,DC
