,0,1,2,3,4,5,6
0,time[s],Voltage CH1,Voltage CH2,Current CH1,Current CH2,Power CH1,Power CH2
106,3713176666.519431,14.9985,1.1923,0.2519,0.2498,3.78,0.30
107,3713176667.58564,14.9986,1.1925,0.2519,0.2498,3.78,0.30
108,3713176668.633933,14.9985,1.1928,0.2519,0.2498,3.78,0.30
109,3713176669.71138,14.9985,1.1929,0.2519,0.2498,3.78,0.30
110,3713176670.7753487,14.9985,1.1932,0.2519,0.2498,3.78,0.30
111,3713176671.8536425,14.9985,1.1932,0.2519,0.2498,3.78,0.30
112,3713176672.903906,14.9985,1.1934,0.2519,0.2498,3.78,0.30
113,3713176673.9799523,14.9985,1.1935,0.2519,0.2498,3.78,0.30
114,3713176675.045685,14.9985,1.1938,0.2519,0.2498,3.78,0.30
115,3713176676.1259565,14.9984,1.1939,0.2519,0.2498,3.78,0.30
116,3713176677.206914,14.9985,1.1940,0.2519,0.2498,3.78,0.30
117,3713176678.2675304,14.9985,1.1942,0.2519,0.2498,3.78,0.30
118,3713176679.332944,14.9985,1.1944,0.2519,0.2498,3.78,0.30
119,3713176680.4130015,14.9984,1.1945,0.2519,0.2498,3.78,0.30
120,3713176681.490077,14.9984,1.1948,0.2519,0.2498,3.78,0.30
121,3713176682.55486,14.9983,1.1949,0.2519,0.2498,3.78,0.30
122,3713176683.626339,14.9985,1.1951,0.2520,0.2498,3.78,0.30
123,3713176684.7059083,14.9985,1.1954,0.2519,0.2498,3.78,0.30
124,3713176685.7829385,14.9986,1.1956,0.2519,0.2498,3.78,0.30
125,3713176686.8572803,14.9986,1.1959,0.2520,0.2498,3.78,0.30
126,3713176687.937258,14.9985,1.1961,0.2520,0.2498,3.78,0.30
127,3713176689.0014925,14.9986,1.1963,0.2520,0.2498,3.78,0.30
128,3713176690.047832,14.9985,1.1965,0.2520,0.2498,3.78,0.30
129,3713176691.1184673,14.9986,1.1967,0.2520,0.2498,3.78,0.30
130,3713176692.1976395,14.9986,1.1969,0.2520,0.2498,3.78,0.30
131,3713176693.2703304,14.9987,1.1973,0.2520,0.2498,3.78,0.30
132,3713176694.3353004,14.9987,1.1975,0.2520,0.2498,3.78,0.30
133,3713176695.4133043,14.9986,1.1977,0.2520,0.2498,3.78,0.30
134,3713176696.4947195,14.9986,1.1979,0.2520,0.2498,3.78,0.30
135,3713176697.572692,14.9986,1.1982,0.2520,0.2498,3.78,0.30
136,3713176698.651585,14.9985,1.1983,0.2520,0.2498,3.78,0.30
137,3713176699.7314734,14.9985,1.1984,0.2520,0.2498,3.78,0.30
138,3713176700.8095694,14.9986,1.1985,0.2519,0.2498,3.78,0.30
139,3713176701.8532724,14.9986,1.1988,0.2519,0.2498,3.78,0.30
140,3713176702.937484,14.9985,1.1988,0.2519,0.2498,3.78,0.30
141,3713176704.0033956,14.9985,1.1990,0.2519,0.2498,3.78,0.30
142,3713176705.0867033,14.9985,1.1992,0.2519,0.2498,3.78,0.30
143,3713176706.120081,14.9985,1.1994,0.2520,0.2498,3.78,0.30
144,3713176707.1490316,14.9984,1.1995,0.2520,0.2498,3.78,0.30
145,3713176708.170318,14.9985,1.1998,0.2520,0.2498,3.78,0.30
146,3713176709.1996193,14.9985,1.1998,0.2520,0.2498,3.78,0.30
147,3713176710.2343493,14.9985,1.1999,0.2520,0.2498,3.78,0.30
148,3713176711.265199,14.9985,1.2001,0.2519,0.2498,3.78,0.30
149,3713176712.2980337,14.9986,1.2001,0.2519,0.2498,3.78,0.30
150,3713176713.3344355,14.9985,1.2002,0.2519,0.2498,3.78,0.30
151,3713176714.3667703,14.9985,1.2003,0.2519,0.2498,3.78,0.30
152,3713176715.39726,14.9986,1.2004,0.2519,0.2498,3.78,0.30
153,3713176716.4295826,14.9987,1.2007,0.2519,0.2498,3.78,0.30
154,3713176717.459572,14.9987,1.2011,0.2519,0.2498,3.78,0.30
155,3713176718.487942,14.9987,1.2019,0.2519,0.2498,3.78,0.30
156,3713176719.5217757,14.9987,1.2022,0.2519,0.2498,3.78,0.30
157,3713176720.5514746,14.9987,1.2023,0.2519,0.2498,3.78,0.30
158,3713176721.581707,14.9986,1.2025,0.2519,0.2498,3.78,0.30
159,3713176722.612291,14.9986,1.2026,0.2520,0.2498,3.78,0.30
160,3713176723.646389,14.9986,1.2028,0.2519,0.2498,3.78,0.30
161,3713176724.6775126,14.9986,1.2030,0.2519,0.2498,3.78,0.30
162,3713176725.7057943,14.9987,1.2031,0.2520,0.2498,3.78,0.30
163,3713176726.73415,14.9987,1.2033,0.2520,0.2498,3.78,0.30
164,3713176727.762897,14.9985,1.2035,0.2520,0.2498,3.78,0.30
165,3713176728.789977,14.9986,1.2037,0.2519,0.2498,3.78,0.30
166,3713176729.8242702,14.9986,1.2039,0.2519,0.2498,3.78,0.30
167,3713176730.8574753,14.9988,1.2041,0.2520,0.2498,3.78,0.30
168,3713176731.8886414,14.9988,1.2043,0.2520,0.2498,3.78,0.30
169,3713176732.922171,14.9986,1.2045,0.2520,0.2498,3.78,0.30
170,3713176733.9547234,14.9986,1.2046,0.2520,0.2498,3.78,0.30
171,3713176734.991436,14.9986,1.2048,0.2520,0.2498,3.78,0.30
172,3713176736.021117,14.9986,1.2050,0.2520,0.2498,3.78,0.30
173,3713176737.050934,14.9986,1.2052,0.2519,0.2498,3.78,0.30
174,3713176738.085639,14.9988,1.2054,0.2519,0.2498,3.78,0.30
175,3713176739.1181335,14.9988,1.2057,0.2582,0.2498,3.87,0.30
176,3713176740.149435,14.9987,1.2058,0.2572,0.2498,3.86,0.30
177,3713176741.1863275,14.9988,1.2058,0.2473,0.2498,3.71,0.30
178,3713176742.2216005,14.9987,1.2062,0.2530,0.2498,3.79,0.30
179,3713176743.2507114,14.9985,1.2061,0.2588,0.2498,3.88,0.30
180,3713176744.2796326,14.9984,1.2063,0.2542,0.2498,3.81,0.30
181,3713176745.312192,14.9985,1.2065,0.2451,0.2498,3.68,0.30
182,3713176746.3416777,14.9986,1.2066,0.2570,0.2498,3.85,0.30
183,3713176747.371306,14.9987,1.2070,0.2588,0.2498,3.88,0.30
184,3713176748.398842,14.9987,1.2071,0.2470,0.2498,3.70,0.30
185,3713176749.4233866,14.9986,1.2073,0.2451,0.2498,3.68,0.30
186,3713176750.4578524,14.9987,1.2075,0.2550,0.2498,3.82,0.30
187,3713176751.494088,14.9987,1.2078,0.2589,0.2498,3.88,0.30
188,3713176752.521721,14.9987,1.2078,0.2464,0.2498,3.69,0.30
189,3713176753.552693,14.9987,1.2082,0.2475,0.2498,3.71,0.30
190,3713176754.5815973,14.9987,1.2082,0.2590,0.2498,3.88,0.30
191,3713176755.613098,14.9988,1.2085,0.2457,0.2498,3.68,0.30
192,3713176756.644315,14.9987,1.2087,0.2451,0.2498,3.68,0.30
193,3713176757.6726904,14.9987,1.2087,0.2571,0.2498,3.86,0.30
194,3713176758.7040024,14.9987,1.2090,0.2533,0.2498,3.80,0.30
195,3713176759.734628,14.9987,1.2091,0.2462,0.2498,3.69,0.30
196,3713176760.7696104,14.9987,1.2096,0.2490,0.2498,3.73,0.30
197,3713176761.8026567,14.9986,1.2097,0.2580,0.2498,3.88,0.30
198,3713176762.8336854,14.9986,1.2101,0.2513,0.2498,3.77,0.30
199,3713176763.8713474,14.9985,1.2101,0.2462,0.2498,3.69,0.30
200,3713176764.899788,14.9986,1.2102,0.2452,0.2498,3.76,0.30
201,3713176765.9347105,14.9986,1.2105,0.2579,0.2498,3.87,0.30
202,3713176766.972787,14.9986,1.2106,0.2541,0.2498,3.81,0.30
203,3713176768.0031176,14.9987,1.2108,0.2455,0.2498,3.68,0.30
204,3713176769.0381136,0.0000,0.0024,0.0000,0.0191,0.00,0.00
205,3713176770.0677013,0.0000,0.0023,0.0000,0.0000,0.00,0.00
206,3713176771.1024885,0.0000,0.0023,0.0000,0.0000,0.00,0.00
207,3713176772.135248,0.0000,0.0022,0.0000,0.0000,0.00,0.00
208,3713176773.164592,0.0000,0.0022,0.0000,0.0000,0.00,0.00
209,3713176774.19989,0.0000,0.0023,0.0000,0.0000,0.00,0.00
